x,t,h
5.555555555555555802e-01,2.999999999999999889e-02,-1.201658919453620911e-01
5.757575757575759123e-01,2.999999999999999889e-02,-1.724851280450820923e-01
5.959595959595960224e-01,2.999999999999999889e-02,-2.279350310564041138e-01
6.161616161616163545e-01,2.999999999999999889e-02,-2.851743400096893311e-01
6.363636363636364646e-01,2.999999999999999889e-02,-3.428263366222381592e-01
6.565656565656567967e-01,2.999999999999999889e-02,-3.995774984359741211e-01
6.767676767676769067e-01,2.999999999999999889e-02,-4.541339576244354248e-01
6.969696969696970168e-01,2.999999999999999889e-02,-5.050845146179199219e-01
7.171717171717173489e-01,2.999999999999999889e-02,-5.508652329444885254e-01
7.373737373737374590e-01,2.999999999999999889e-02,-5.899070501327514648e-01
7.575757575757577911e-01,2.999999999999999889e-02,-6.208228468894958496e-01
7.777777777777779011e-01,2.999999999999999889e-02,-6.424550414085388184e-01
7.979797979797982332e-01,2.999999999999999889e-02,-6.537994146347045898e-01
8.181818181818183433e-01,2.999999999999999889e-02,-6.538942456245422363e-01
8.383838383838384534e-01,2.999999999999999889e-02,-6.417611241340637207e-01
8.585858585858587855e-01,2.999999999999999889e-02,-6.163832545280456543e-01
8.787878787878788955e-01,2.999999999999999889e-02,-5.766714811325073242e-01
8.989898989898992276e-01,2.999999999999999889e-02,-5.214481949806213379e-01
9.191919191919193377e-01,2.999999999999999889e-02,-4.495301544666290283e-01
9.393939393939394478e-01,2.999999999999999889e-02,-3.599520027637481689e-01
9.595959595959597799e-01,2.999999999999999889e-02,-2.525049746036529541e-01
9.797979797979798899e-01,2.999999999999999889e-02,-1.293804198503494263e-01
1.000000000000000000e+00,2.999999999999999889e-02,2.086988184601068497e-03
-1.000000000000000000e+00,4.000000000000000083e-02,2.107849810272455215e-03
-9.797979797979797789e-01,4.000000000000000083e-02,1.384376436471939087e-01
-9.595959595959595578e-01,4.000000000000000083e-02,2.664989829063415527e-01
-9.393939393939394478e-01,4.000000000000000083e-02,3.777584433555603027e-01
-9.191919191919192267e-01,4.000000000000000083e-02,4.683198630809783936e-01
-8.989898989898990056e-01,4.000000000000000083e-02,5.389153361320495605e-01
-8.787878787878787845e-01,4.000000000000000083e-02,5.924859642982482910e-01
-8.585858585858585634e-01,4.000000000000000083e-02,6.315076351165771484e-01
-8.383838383838383423e-01,4.000000000000000083e-02,6.569726467132568359e-01
-8.181818181818181213e-01,4.000000000000000083e-02,6.691086888313293457e-01
-7.979797979797980112e-01,4.000000000000000083e-02,6.684626936912536621e-01
-7.777777777777777901e-01,4.000000000000000083e-02,6.562485098838806152e-01
-7.575757575757575690e-01,4.000000000000000083e-02,6.340059041976928711e-01
-7.373737373737373479e-01,4.000000000000000083e-02,6.031309366226196289e-01
-7.171717171717171269e-01,4.000000000000000083e-02,5.646550059318542480e-01
-6.969696969696970168e-01,4.000000000000000083e-02,5.193387269973754883e-01
-6.767676767676766847e-01,4.000000000000000083e-02,4.680088162422180176e-01
-6.565656565656565746e-01,4.000000000000000083e-02,4.119485616683959961e-01
-6.363636363636363535e-01,4.000000000000000083e-02,3.530539274215698242e-01
-6.161616161616161325e-01,4.000000000000000083e-02,2.934721410274505615e-01
-5.959595959595959114e-01,4.000000000000000083e-02,2.348974794149398804e-01
-5.757575757575756903e-01,4.000000000000000083e-02,1.782943457365036011e-01
-5.555555555555555802e-01,4.000000000000000083e-02,1.244302317500114441e-01
-5.353535353535352481e-01,4.000000000000000083e-02,7.441549748182296753e-02
-5.151515151515151381e-01,4.000000000000000083e-02,2.951406501233577728e-02
-4.949494949494949170e-01,4.000000000000000083e-02,-9.360978379845619202e-03
-4.747474747474746959e-01,4.000000000000000083e-02,-4.185295850038528442e-02
-4.545454545454544748e-01,4.000000000000000083e-02,-6.804228574037551880e-02
-4.343434343434342537e-01,4.000000000000000083e-02,-8.822865039110183716e-02
-4.141414141414141437e-01,4.000000000000000083e-02,-1.027805879712104797e-01
-3.939393939393939226e-01,4.000000000000000083e-02,-1.120801046490669250e-01
-3.737373737373737015e-01,4.000000000000000083e-02,-1.165369227528572083e-01
-3.535353535353534804e-01,4.000000000000000083e-02,-1.166271641850471497e-01
-3.333333333333332593e-01,4.000000000000000083e-02,-1.129207685589790344e-01
-3.131313131313130382e-01,4.000000000000000083e-02,-1.060861423611640930e-01
-2.929292929292928171e-01,4.000000000000000083e-02,-9.686464816331863403e-02
-2.727272727272727071e-01,4.000000000000000083e-02,-8.602596074342727661e-02
-2.525252525252524860e-01,4.000000000000000083e-02,-7.431257516145706177e-02
-2.323232323232322649e-01,4.000000000000000083e-02,-6.239319592714309692e-02
-2.121212121212120438e-01,4.000000000000000083e-02,-5.082983523607254028e-02
-1.919191919191918227e-01,4.000000000000000083e-02,-4.006225615739822388e-02
-1.717171717171716017e-01,4.000000000000000083e-02,-3.040755726397037506e-02
-1.515151515151514916e-01,4.000000000000000083e-02,-2.206928469240665436e-02
-1.313131313131312705e-01,4.000000000000000083e-02,-1.514841057360172272e-02
-1.111111111111110494e-01,4.000000000000000083e-02,-9.659061208367347717e-03
-9.090909090909082835e-02,4.000000000000000083e-02,-5.539783742278814316e-03
-7.070707070707060726e-02,4.000000000000000083e-02,-2.668866422027349472e-03
-5.050505050505038618e-02,4.000000000000000083e-02,-8.734553703106939793e-04
-3.030303030303027612e-02,4.000000000000000083e-02,6.335083162412047386e-05
-1.010101010101005503e-02,4.000000000000000083e-02,3.985077491961419582e-04
1.010101010101016605e-02,4.000000000000000083e-02,4.295617691241204739e-04
3.030303030303049816e-02,4.000000000000000083e-02,4.973918548785150051e-04
5.050505050505060822e-02,4.000000000000000083e-02,9.805471636354923248e-04
7.070707070707071829e-02,4.000000000000000083e-02,2.286663744598627090e-03
9.090909090909105039e-02,4.000000000000000083e-02,4.814258310943841934e-03
1.111111111111111605e-01,4.000000000000000083e-02,8.891215547919273376e-03
1.313131313131314926e-01,4.000000000000000083e-02,1.469056867063045502e-02
1.515151515151516026e-01,4.000000000000000083e-02,2.215783856809139252e-02
1.717171717171717127e-01,4.000000000000000083e-02,3.102402947843074799e-02
1.919191919191920448e-01,4.000000000000000083e-02,4.093729704618453979e-02
2.121212121212121549e-01,4.000000000000000083e-02,5.163054913282394409e-02
2.323232323232324870e-01,4.000000000000000083e-02,6.293749064207077026e-02
2.525252525252525970e-01,4.000000000000000083e-02,7.461290806531906128e-02
2.727272727272729291e-01,4.000000000000000083e-02,8.617150038480758667e-02
2.929292929292930392e-01,4.000000000000000083e-02,9.693383425474166870e-02
3.131313131313131493e-01,4.000000000000000083e-02,1.061542555689811707e-01
3.333333333333334814e-01,4.000000000000000083e-02,1.130627319216728210e-01
3.535353535353535914e-01,4.000000000000000083e-02,1.168609187006950378e-01
3.737373737373739235e-01,4.000000000000000083e-02,1.167844459414482117e-01
3.939393939393940336e-01,4.000000000000000083e-02,1.122021004557609558e-01
4.141414141414143657e-01,4.000000000000000083e-02,1.026494428515434265e-01
4.343434343434344758e-01,4.000000000000000083e-02,8.777486532926559448e-02
4.545454545454545858e-01,4.000000000000000083e-02,6.726741045713424683e-02
4.747474747474749179e-01,4.000000000000000083e-02,4.084157198667526245e-02
4.949494949494950280e-01,4.000000000000000083e-02,8.288374170660972595e-03
5.151515151515153601e-01,4.000000000000000083e-02,-3.042424656450748444e-02
5.353535353535354702e-01,4.000000000000000083e-02,-7.505268603563308716e-02
5.555555555555555802e-01,4.000000000000000083e-02,-1.250074654817581177e-01
5.757575757575759123e-01,4.000000000000000083e-02,-1.793306022882461548e-01
5.959595959595960224e-01,4.000000000000000083e-02,-2.367497831583023071e-01
6.161616161616163545e-01,4.000000000000000083e-02,-2.958101630210876465e-01
6.363636363636364646e-01,4.000000000000000083e-02,-3.550521433353424072e-01
6.565656565656567967e-01,4.000000000000000083e-02,-4.131104946136474609e-01
6.767676767676769067e-01,4.000000000000000083e-02,-4.686494469642639160e-01
6.969696969696970168e-01,4.000000000000000083e-02,-5.202252864837646484e-01
7.171717171717173489e-01,4.000000000000000083e-02,-5.662772059440612793e-01
7.373737373737374590e-01,4.000000000000000083e-02,-6.053024530410766602e-01
7.575757575757577911e-01,4.000000000000000083e-02,-6.360297799110412598e-01
7.777777777777779011e-01,4.000000000000000083e-02,-6.574385762214660645e-01
7.979797979797982332e-01,4.000000000000000083e-02,-6.686424612998962402e-01
8.181818181818183433e-01,4.000000000000000083e-02,-6.687472462654113770e-01
8.383838383838384534e-01,4.000000000000000083e-02,-6.567687988281250000e-01
8.585858585858587855e-01,4.000000000000000083e-02,-6.316028237342834473e-01
8.787878787878788955e-01,4.000000000000000083e-02,-5.920074582099914551e-01
8.989898989898992276e-01,4.000000000000000083e-02,-5.365890860557556152e-01
9.191919191919193377e-01,4.000000000000000083e-02,-4.638748764991760254e-01
9.393939393939394478e-01,4.000000000000000083e-02,-3.725405335426330566e-01
9.595959595959597799e-01,4.000000000000000083e-02,-2.620329260826110840e-01
9.797979797979798899e-01,4.000000000000000083e-02,-1.344770044088363647e-01
1.000000000000000000e+00,4.000000000000000083e-02,2.192130777984857559e-03
-1.000000000000000000e+00,5.000000000000000278e-02,2.147665712982416153e-03
-9.797979797979797789e-01,5.000000000000000278e-02,1.438888162374496460e-01
-9.595959595959595578e-01,5.000000000000000278e-02,2.765733003616333008e-01
-9.393939393939394478e-01,5.000000000000000278e-02,3.909610807895660400e-01
-9.191919191919192267e-01,5.000000000000000278e-02,4.831067621707916260e-01
-8.989898989898990056e-01,5.000000000000000278e-02,5.542043447494506836e-01
-8.787878787878787845e-01,5.000000000000000278e-02,6.077349781990051270e-01
-8.585858585858585634e-01,5.000000000000000278e-02,6.465239524841308594e-01
-8.383838383838383423e-01,5.000000000000000278e-02,6.717419028282165527e-01
-8.181818181818181213e-01,5.000000000000000278e-02,6.837348341941833496e-01
-7.979797979797980112e-01,5.000000000000000278e-02,6.831244826316833496e-01
-7.777777777777777901e-01,5.000000000000000278e-02,6.711152791976928711e-01
-7.575757575757575690e-01,5.000000000000000278e-02,6.491497755050659180e-01
-7.373737373737373479e-01,5.000000000000000278e-02,6.184895038604736328e-01
-7.171717171717171269e-01,5.000000000000000278e-02,5.800483226776123047e-01
-6.969696969696970168e-01,5.000000000000000278e-02,5.345097184181213379e-01
-6.767676767676766847e-01,5.000000000000000278e-02,4.826490283012390137e-01
-6.565656565656565746e-01,5.000000000000000278e-02,4.257093667984008789e-01
-6.363636363636363535e-01,5.000000000000000278e-02,3.655576109886169434e-01
-6.161616161616161325e-01,5.000000000000000278e-02,3.043659329414367676e-01
-5.959595959595959114e-01,5.000000000000000278e-02,2.439299970865249634e-01
-5.757575757575756903e-01,5.000000000000000278e-02,1.853456944227218628e-01
-5.555555555555555802e-01,5.000000000000000278e-02,1.294732540845870972e-01
-5.353535353535352481e-01,5.000000000000000278e-02,7.749443501234054565e-02
-5.151515151515151381e-01,5.000000000000000278e-02,3.076260350644588470e-02
-4.949494949494949170e-01,5.000000000000000278e-02,-9.721109643578529358e-03
-4.747474747474746959e-01,5.000000000000000278e-02,-4.354966431856155396e-02
-4.545454545454544748e-01,5.000000000000000278e-02,-7.079494744539260864e-02
-4.343434343434342537e-01,5.000000000000000278e-02,-9.177786856889724731e-02
-4.141414141414141437e-01,5.000000000000000278e-02,-1.068949177861213684e-01
-3.939393939393939226e-01,5.000000000000000278e-02,-1.165570691227912903e-01
-3.737373737373737015e-01,5.000000000000000278e-02,-1.211955025792121887e-01
-3.535353535353534804e-01,5.000000000000000278e-02,-1.213036254048347473e-01
-3.333333333333332593e-01,5.000000000000000278e-02,-1.174689605832099915e-01
-3.131313131313130382e-01,5.000000000000000278e-02,-1.103791669011116028e-01
-2.929292929292928171e-01,5.000000000000000278e-02,-1.007992103695869446e-01
-2.727272727272727071e-01,5.000000000000000278e-02,-8.952660113573074341e-02
-2.525252525252524860e-01,5.000000000000000278e-02,-7.733596116304397583e-02
-2.323232323232322649e-01,5.000000000000000278e-02,-6.492621451616287231e-02
-2.121212121212120438e-01,5.000000000000000278e-02,-5.288714915513992310e-02
-1.919191919191918227e-01,5.000000000000000278e-02,-4.168016463518142700e-02
-1.717171717171716017e-01,5.000000000000000278e-02,-3.163791447877883911e-02
-1.515151515151514916e-01,5.000000000000000278e-02,-2.297026850283145905e-02
-1.313131313131312705e-01,5.000000000000000278e-02,-1.578039862215518951e-02
-1.111111111111110494e-01,5.000000000000000278e-02,-1.007790304720401764e-02
-9.090909090909082835e-02,5.000000000000000278e-02,-5.797156598418951035e-03
-7.070707070707060726e-02,5.000000000000000278e-02,-2.807804848998785019e-03
-5.050505050505038618e-02,5.000000000000000278e-02,-9.309738525189459324e-04
-3.030303030303027612e-02,5.000000000000000278e-02,5.744997179135680199e-05
-1.010101010101005503e-02,5.000000000000000278e-02,4.211575142107903957e-04
1.010101010101016605e-02,5.000000000000000278e-02,4.666358581744134426e-04
3.030303030303049816e-02,5.000000000000000278e-02,5.433470360003411770e-04
5.050505050505060822e-02,5.000000000000000278e-02,1.045516226440668106e-03
7.070707070707071829e-02,5.000000000000000278e-02,2.397111151367425919e-03
9.090909090909105039e-02,5.000000000000000278e-02,5.017212126404047012e-03
1.111111111111111605e-01,5.000000000000000278e-02,9.254505857825279236e-03
1.313131313131314926e-01,5.000000000000000278e-02,1.529448293149471283e-02
1.515151515151516026e-01,5.000000000000000278e-02,2.307992242276668549e-02
1.717171717171717127e-01,5.000000000000000278e-02,3.232460469007492065e-02
1.919191919191920448e-01,5.000000000000000278e-02,4.264932125806808472e-02
2.121212121212121549e-01,5.000000000000000278e-02,5.376320332288742065e-02
2.323232323232324870e-01,5.000000000000000278e-02,6.549029797315597534e-02
2.525252525252525970e-01,5.000000000000000278e-02,7.759445160627365112e-02
2.727272727272729291e-01,5.000000000000000278e-02,8.960413187742233276e-02
2.929292929292930392e-01,5.000000000000000278e-02,1.008223816752433777e-01
3.131313131313131493e-01,5.000000000000000278e-02,1.104473397135734558e-01
3.333333333333334814e-01,5.000000000000000278e-02,1.176429316401481628e-01
3.535353535353535914e-01,5.000000000000000278e-02,1.215720102190971375e-01
3.737373737373739235e-01,5.000000000000000278e-02,1.214607879519462585e-01
3.939393939393940336e-01,5.000000000000000278e-02,1.166752502322196960e-01
4.141414141414143657e-01,5.000000000000000278e-02,1.067381426692008972e-01
4.343434343434344758e-01,5.000000000000000278e-02,9.127800911664962769e-02
4.545454545454545858e-01,5.000000000000000278e-02,6.996434181928634644e-02
4.747474747474749179e-01,5.000000000000000278e-02,4.249017685651779175e-02
4.949494949494950280e-01,5.000000000000000278e-02,8.628299459815025330e-03
5.151515151515153601e-01,5.000000000000000278e-02,-3.165847808122634888e-02
5.353535353535354702e-01,5.000000000000000278e-02,-7.810396701097488403e-02
5.555555555555555802e-01,5.000000000000000278e-02,-1.300547271966934204e-01
5.757575757575759123e-01,5.000000000000000278e-02,-1.864469796419143677e-01
5.959595959595960224e-01,5.000000000000000278e-02,-2.458784133195877075e-01
6.161616161616163545e-01,5.000000000000000278e-02,-3.067743778228759766e-01
6.363636363636364646e-01,5.000000000000000278e-02,-3.675903677940368652e-01
6.565656565656567967e-01,5.000000000000000278e-02,-4.269114136695861816e-01
6.767676767676769067e-01,5.000000000000000278e-02,-4.833619296550750732e-01
6.969696969696970168e-01,5.000000000000000278e-02,-5.354720354080200195e-01
7.171717171717173489e-01,5.000000000000000278e-02,-5.816999673843383789e-01
7.373737373737374590e-01,5.000000000000000278e-02,-6.206226944923400879e-01
7.575757575757577911e-01,5.000000000000000278e-02,-6.510946750640869141e-01
7.777777777777779011e-01,5.000000000000000278e-02,-6.722333431243896484e-01
7.979797979797982332e-01,5.000000000000000278e-02,-6.832707524299621582e-01
8.181818181818183433e-01,5.000000000000000278e-02,-6.833859682083129883e-01
8.383838383838384534e-01,5.000000000000000278e-02,-6.715947389602661133e-01
8.585858585858587855e-01,5.000000000000000278e-02,-6.467093825340270996e-01
8.787878787878788955e-01,5.000000000000000278e-02,-6.073263883590698242e-01
8.989898989898992276e-01,5.000000000000000278e-02,-5.518277883529663086e-01
9.191919191919193377e-01,5.000000000000000278e-02,-4.784392118453979492e-01
9.393939393939394478e-01,5.000000000000000278e-02,-3.854480683803558350e-01
9.595959595959597799e-01,5.000000000000000278e-02,-2.719000577926635742e-01
9.797979797979798899e-01,5.000000000000000278e-02,-1.398000270128250122e-01
1.000000000000000000e+00,5.000000000000000278e-02,2.290120813995599747e-03
-1.000000000000000000e+00,5.999999999999999778e-02,2.209267113357782364e-03
-9.797979797979797789e-01,5.999999999999999778e-02,1.495757251977920532e-01
-9.595959595959595578e-01,5.999999999999999778e-02,2.869734466075897217e-01
-9.393939393939394478e-01,5.999999999999999778e-02,4.044486880302429199e-01
-9.191919191919192267e-01,5.999999999999999778e-02,4.980673193931579590e-01
-8.989898989898990056e-01,5.999999999999999778e-02,5.695430636405944824e-01
-8.787878787878787845e-01,5.999999999999999778e-02,6.229208111763000488e-01
-8.585858585858585634e-01,5.999999999999999778e-02,6.613803505897521973e-01
-8.383838383838383423e-01,5.999999999999999778e-02,6.862829327583312988e-01
-8.181818181818181213e-01,5.999999999999999778e-02,6.981051564216613770e-01
-7.979797979797980112e-01,5.999999999999999778e-02,6.975435614585876465e-01
-7.777777777777777901e-01,5.999999999999999778e-02,6.857800483703613281e-01
-7.575757575757575690e-01,5.999999999999999778e-02,6.641455888748168945e-01
-7.373737373737373479e-01,5.999999999999999778e-02,6.337617635726928711e-01
-7.171717171717171269e-01,5.999999999999999778e-02,5.954264998435974121e-01
-6.969696969696970168e-01,5.999999999999999778e-02,5.497474074363708496e-01
-6.767676767676766847e-01,5.999999999999999778e-02,4.974482059478759766e-01
-6.565656565656565746e-01,5.999999999999999778e-02,4.397167265415191650e-01
-6.363636363636363535e-01,5.999999999999999778e-02,3.783712983131408691e-01
-6.161616161616161325e-01,5.999999999999999778e-02,3.155889511108398438e-01
-5.959595959595959114e-01,5.999999999999999778e-02,2.532671988010406494e-01
-5.757575757575756903e-01,5.999999999999999778e-02,1.926488131284713745e-01
-5.555555555555555802e-01,5.999999999999999778e-02,1.347051709890365601e-01
-5.353535353535352481e-01,5.999999999999999778e-02,8.069621771574020386e-02
-5.151515151515151381e-01,5.999999999999999778e-02,3.206663578748703003e-02
-4.949494949494949170e-01,5.999999999999999778e-02,-1.008898951113224030e-02
-4.747474747474746959e-01,5.999999999999999778e-02,-4.530680924654006958e-02
-4.545454545454544748e-01,5.999999999999999778e-02,-7.364959269762039185e-02
-4.343434343434342537e-01,5.999999999999999778e-02,-9.545750170946121216e-02
-4.141414141414141437e-01,5.999999999999999778e-02,-1.111607030034065247e-01
-3.939393939393939226e-01,5.999999999999999778e-02,-1.211993768811225891e-01
-3.737373737373737015e-01,5.999999999999999778e-02,-1.260275989770889282e-01
-3.535353535353534804e-01,5.999999999999999778e-02,-1.261583119630813599e-01
-3.333333333333332593e-01,5.999999999999999778e-02,-1.221941187977790833e-01
-3.131313131313130382e-01,5.999999999999999778e-02,-1.148418262600898743e-01
-2.929292929292928171e-01,5.999999999999999778e-02,-1.048911884427070618e-01
-2.727272727272727071e-01,5.999999999999999778e-02,-9.316856414079666138e-02
-2.525252525252524860e-01,5.999999999999999778e-02,-8.048070222139358521e-02
-2.323232323232322649e-01,5.999999999999999778e-02,-6.756014376878738403e-02
-2.121212121212120438e-01,5.999999999999999778e-02,-5.502570420503616333e-02
-1.919191919191918227e-01,5.999999999999999778e-02,-4.336214810609817505e-02
-1.717171717171716017e-01,5.999999999999999778e-02,-3.291673213243484497e-02
-1.515151515151514916e-01,5.999999999999999778e-02,-2.390731312334537506e-02
-1.313131313131312705e-01,5.999999999999999778e-02,-1.643724180757999420e-02
-1.111111111111110494e-01,5.999999999999999778e-02,-1.051361300051212311e-02
-9.090909090909082835e-02,5.999999999999999778e-02,-6.063350941985845566e-03
-7.070707070707060726e-02,5.999999999999999778e-02,-2.950736787170171738e-03
-5.050505050505038618e-02,5.999999999999999778e-02,-9.877174161374568939e-04
-3.030303030303027612e-02,5.999999999999999778e-02,5.500618135556578636e-05
-1.010101010101005503e-02,5.999999999999999778e-02,4.489928833208978176e-04
1.010101010101016605e-02,5.999999999999999778e-02,5.085975280962884426e-04
3.030303030303049816e-02,5.999999999999999778e-02,5.943686119280755520e-04
5.050505050505060822e-02,5.999999999999999778e-02,1.114538405090570450e-03
7.070707070707071829e-02,5.999999999999999778e-02,2.512505743652582169e-03
9.090909090909105039e-02,5.999999999999999778e-02,5.230298731476068497e-03
1.111111111111111605e-01,5.999999999999999778e-02,9.637346491217613220e-03
1.313131313131314926e-01,5.999999999999999778e-02,1.593004725873470306e-02
1.515151515151516026e-01,5.999999999999999778e-02,2.404784224927425385e-02
1.717171717171717127e-01,5.999999999999999778e-02,3.368394821882247925e-02
1.919191919191920448e-01,5.999999999999999778e-02,4.443203657865524292e-02
2.121212121212121549e-01,5.999999999999999778e-02,5.597966164350509644e-02
2.323232323232324870e-01,5.999999999999999778e-02,6.814371794462203979e-02
2.525252525252525970e-01,5.999999999999999778e-02,8.069991320371627808e-02
2.727272727272729291e-01,5.999999999999999778e-02,9.318613260984420776e-02
2.929292929292930392e-01,5.999999999999999778e-02,1.048855707049369812e-01
3.131313131313131493e-01,5.999999999999999778e-02,1.149344369769096375e-01
3.333333333333334814e-01,5.999999999999999778e-02,1.224242970347404480e-01
3.535353535353535914e-01,5.999999999999999778e-02,1.264804452657699585e-01
3.737373737373739235e-01,5.999999999999999778e-02,1.263229697942733765e-01
3.939393939393940336e-01,5.999999999999999778e-02,1.213183924555778503e-01
4.141414141414143657e-01,5.999999999999999778e-02,1.109805628657341003e-01
4.343434343434344758e-01,5.999999999999999778e-02,9.491764754056930542e-02
4.545454545454545858e-01,5.999999999999999778e-02,7.277201861143112183e-02
4.747474747474749179e-01,5.999999999999999778e-02,4.421006888151168823e-02
4.949494949494950280e-01,5.999999999999999778e-02,8.985510095953941345e-03
5.151515151515153601e-01,5.999999999999999778e-02,-3.294450789690017700e-02
5.353535353535354702e-01,5.999999999999999778e-02,-8.128649741411209106e-02
5.555555555555555802e-01,5.999999999999999778e-02,-1.353128701448440552e-01
5.757575757575759123e-01,5.999999999999999778e-02,-1.938408166170120239e-01
5.959595959595960224e-01,5.999999999999999778e-02,-2.553262412548065186e-01
6.161616161616163545e-01,5.999999999999999778e-02,-3.180678486824035645e-01
6.363636363636364646e-01,5.999999999999999778e-02,-3.804368674755096436e-01
6.565656565656567967e-01,5.999999999999999778e-02,-4.409669041633605957e-01
6.767676767676769067e-01,5.999999999999999778e-02,-4.982465207576751709e-01
6.969696969696970168e-01,5.999999999999999778e-02,-5.507910847663879395e-01
7.171717171717173489e-01,5.999999999999999778e-02,-5.970936417579650879e-01
7.373737373737374590e-01,5.999999999999999778e-02,-6.358262896537780762e-01
7.575757575757577911e-01,5.999999999999999778e-02,-6.659768223762512207e-01
7.777777777777779011e-01,5.999999999999999778e-02,-6.868003010749816895e-01
7.979797979797982332e-01,5.999999999999999778e-02,-6.976475715637207031e-01
8.181818181818183433e-01,5.999999999999999778e-02,-6.977722048759460449e-01
8.383838383838384534e-01,5.999999999999999778e-02,-6.861988902091979980e-01
8.585858585858587855e-01,5.999999999999999778e-02,-6.616617441177368164e-01
8.787878787878788955e-01,5.999999999999999778e-02,-6.225939393043518066e-01
8.989898989898992276e-01,5.999999999999999778e-02,-5.671404004096984863e-01
9.191919191919193377e-01,5.999999999999999778e-02,-4.932100176811218262e-01
9.393939393939394478e-01,5.999999999999999778e-02,-3.986726999282836914e-01
9.595959595959597799e-01,5.999999999999999778e-02,-2.821129560470581055e-01
9.797979797979798899e-01,5.999999999999999778e-02,-1.453568786382675171e-01
1.000000000000000000e+00,5.999999999999999778e-02,2.380183432251214981e-03
-1.000000000000000000e+00,7.000000000000000666e-02,2.302399370819330215e-03
-9.797979797979797789e-01,7.000000000000000666e-02,1.554968506097793579e-01
-9.595959595959595578e-01,7.000000000000000666e-02,2.976749539375305176e-01
-9.393939393939394478e-01,7.000000000000000666e-02,4.181826710700988770e-01
-9.191919191919192267e-01,7.000000000000000666e-02,5.131639838218688965e-01
-8.989898989898990056e-01,7.000000000000000666e-02,5.849037766456604004e-01
-8.787878787878787845e-01,7.000000000000000666e-02,6.380218863487243652e-01
-8.585858585858585634e-01,7.000000000000000666e-02,6.760563254356384277e-01
-8.383838383838383423e-01,7.000000000000000666e-02,7.005711793899536133e-01
-8.181818181818181213e-01,7.000000000000000666e-02,7.121880650520324707e-01
-7.979797979797980112e-01,7.000000000000000666e-02,7.116802334785461426e-01
-7.777777777777777901e-01,7.000000000000000666e-02,7.001957297325134277e-01
-7.575757575757575690e-01,7.000000000000000666e-02,6.789447069168090820e-01
-7.373737373737373479e-01,7.000000000000000666e-02,6.489034295082092285e-01
-7.171717171717171269e-01,7.000000000000000666e-02,6.107537746429443359e-01
-6.969696969696970168e-01,7.000000000000000666e-02,5.650280117988586426e-01
-6.767676767676766847e-01,7.000000000000000666e-02,5.123916864395141602e-01
-6.565656565656565746e-01,7.000000000000000666e-02,4.539642930030822754e-01
-6.363636363636363535e-01,7.000000000000000666e-02,3.914949893951416016e-01
-6.161616161616161325e-01,7.000000000000000666e-02,3.271481394767761230e-01
-5.959595959595959114e-01,7.000000000000000666e-02,2.629164457321166992e-01
-5.757575757575756903e-01,7.000000000000000666e-02,2.002069205045700073e-01
-5.555555555555555802e-01,7.000000000000000666e-02,1.401237696409225464e-01
-5.353535353535352481e-01,7.000000000000000666e-02,8.401464670896530151e-02
-5.151515151515151381e-01,7.000000000000000666e-02,3.341829031705856323e-02
-4.949494949494949170e-01,7.000000000000000666e-02,-1.047439314424991608e-02
-4.747474747474746959e-01,7.000000000000000666e-02,-4.713577777147293091e-02
-4.545454545454544748e-01,7.000000000000000666e-02,-7.661671191453933716e-02
-4.343434343434342537e-01,7.000000000000000666e-02,-9.927917271852493286e-02
-4.141414141414141437e-01,7.000000000000000666e-02,-1.155886128544807434e-01
-3.939393939393939226e-01,7.000000000000000666e-02,-1.260165125131607056e-01
-3.737373737373737015e-01,7.000000000000000666e-02,-1.310435086488723755e-01
-3.535353535353534804e-01,7.000000000000000666e-02,-1.311997920274734497e-01
-3.333333333333332593e-01,7.000000000000000666e-02,-1.271044760942459106e-01
-3.131313131313130382e-01,7.000000000000000666e-02,-1.194828823208808899e-01
-2.929292929292928171e-01,7.000000000000000666e-02,-1.091485098004341125e-01
-2.727272727272727071e-01,7.000000000000000666e-02,-9.695816785097122192e-02
-2.525252525252524860e-01,7.000000000000000666e-02,-8.375299721956253052e-02
-2.323232323232322649e-01,7.000000000000000666e-02,-7.030046731233596802e-02
-2.121212121212120438e-01,7.000000000000000666e-02,-5.724979192018508911e-02
-1.919191919191918227e-01,7.000000000000000666e-02,-4.511106759309768677e-02
-1.717171717171716017e-01,7.000000000000000666e-02,-3.424615412950515747e-02
-1.515151515151514916e-01,7.000000000000000666e-02,-2.488101460039615631e-02
-1.313131313131312705e-01,7.000000000000000666e-02,-1.711983419954776764e-02
-1.111111111111110494e-01,7.000000000000000666e-02,-1.096559502184391022e-02
-9.090909090909082835e-02,7.000000000000000666e-02,-6.338724400848150253e-03
-7.070707070707060726e-02,7.000000000000000666e-02,-3.095874097198247910e-03
-5.050505050505038618e-02,7.000000000000000666e-02,-1.043149735778570175e-03
-3.030303030303027612e-02,7.000000000000000666e-02,5.661550676450133324e-05
-1.010101010101005503e-02,7.000000000000000666e-02,4.819542518816888332e-04
1.010101010101016605e-02,7.000000000000000666e-02,5.552083603106439114e-04
3.030303030303049816e-02,7.000000000000000666e-02,6.485492340289056301e-04
5.050505050505060822e-02,7.000000000000000666e-02,1.186123583465814590e-03
7.070707070707071829e-02,7.000000000000000666e-02,2.631893847137689590e-03
9.090909090909105039e-02,7.000000000000000666e-02,5.452028010040521622e-03
